CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
JE371033,09/12/2021 05:42:00 PM,044XX W GRENSHAW ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,N,N,1131,24,03,1146956,1894664,41.866926147,-87.735981583,"(41.866926147, -87.735981583)"
JE418707,10/22/2021 12:00:00 AM,007XX N SACRAMENTO BLVD,0820,THEFT,$500 AND UNDER,STREET,N,N,1221,27,06,1156097,1904592,41.893990113,-87.702155577,"(41.893990113, -87.702155577)"
JE370823,09/12/2021 02:00:00 PM,051XX S KIMBARK AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,N,N,234,4,03,1185537,1871312,41.802022849,-87.595084009,"(41.802022849, -87.595084009)"
JE350140,08/14/2021 10:08:00 PM,064XX N ROCKWELL ST,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,COMMERCIAL / BUSINESS OFFICE,Y,N,2412,50,22,1157821,1942592,41.998229557,-87.694784151,"(41.998229557, -87.694784151)"
JE371965,09/12/2021 06:00:00 PM,003XX E CERMAK RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,132,3,07,1178921,1889835,41.853004763,-87.618782294,"(41.853004763, -87.618782294)"
JE370608,09/12/2021 10:00:00 AM,076XX S SOUTH SHORE DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,Y,Y,421,7,14,1196662,1855467,41.758273773,-87.554811094,"(41.758273773, -87.554811094)"
JE344708,08/21/2021 10:10:00 AM,130XX S EVANS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,CHA PARKING LOT / GROUNDS,Y,N,533,9,15,1183714,1818697,41.657684052,-87.603405925,"(41.657684052, -87.603405925)"
JE389197,09/25/2021 07:00:00 PM,061XX W 63RD ST,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,812,13,08A,1136638,1862117,41.777802662,-87.774637796,"(41.777802662, -87.774637796)"
JE366119,05/19/2021 01:00:00 PM,015XX N CAMPBELL AVE,0918,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE NO VIN",STREET,N,N,1423,1,07,1159455,1910365,41.90976325,-87.68966362,"(41.90976325, -87.68966362)"
JE371733,09/12/2021 05:00:00 PM,023XX S CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1034,12,14,1158061,1888433,41.849608341,-87.695383492,"(41.849608341, -87.695383492)"
JE371164,09/12/2021 07:58:00 PM,123XX S WALLACE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,523,34,14,1174545,1822997,41.669692141,-87.63682977,"(41.669692141, -87.63682977)"
JE347230,08/21/2021 12:00:00 PM,055XX S WABASH AVE,4255,KIDNAPPING,UNLAWFUL VISITATION INTERFERENCE,APARTMENT,N,Y,225,20,26,1177659,1868284,41.793895774,-87.624067168,"(41.793895774, -87.624067168)"
JE371296,09/12/2021 11:25:00 PM,0000X W CTA 69TH ST LN,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA BUS,N,N,322,6,03,1177340,1859132,41.768788957,-87.625513163,"(41.768788957, -87.625513163)"
JE370793,09/12/2021 12:07:00 PM,006XX W ARLINGTON PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,HOTEL / MOTEL,N,N,1935,43,11,1171622,1916637,41.926714681,-87.644782411,"(41.926714681, -87.644782411)"
JE370584,09/12/2021 01:00:00 AM,013XX W 80TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,612,21,05,1168884,1851719,41.748633486,-87.656722351,"(41.748633486, -87.656722351)"
JE371205,09/12/2021 09:00:00 PM,061XX N MILWAUKEE AVE,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,N,N,1611,39,08A,1133703,1940418,41.99272317,-87.783558778,"(41.99272317, -87.783558778)"
JE345551,08/21/2021 11:00:00 PM,077XX S MUSKEGON AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,N,Y,421,7,26,1196473,1853993,41.754233703,-87.555552585,"(41.754233703, -87.555552585)"
JE370235,09/12/2021 12:31:00 AM,093XX S EUCLID AVE,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,VACANT LOT / LAND,N,N,413,8,15,1190807,1843555,41.725729545,-87.576652599,"(41.725729545, -87.576652599)"
JE345376,08/21/2021 07:10:00 PM,001XX W 107TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,N,N,513,34,08A,1177079,1833998,41.699823967,-87.62722569,"(41.699823967, -87.62722569)"
JE370498,09/12/2021 07:43:00 AM,099XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,2232,34,15,1172734,1839039,41.713753878,-87.642987258,"(41.713753878, -87.642987258)"
JE370671,09/12/2021 11:45:00 AM,058XX S MORGAN ST,0560,ASSAULT,SIMPLE,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,N,N,712,16,08A,1170648,1865904,41.787520638,-87.649845373,"(41.787520638, -87.649845373)"
JE370378,09/12/2021 03:23:00 AM,004XX E 35TH ST,0820,THEFT,$500 AND UNDER,STREET,Y,N,212,4,06,1179814,1881886,41.831171725,-87.615748494,"(41.831171725, -87.615748494)"
JE370709,09/12/2021 12:21:00 PM,021XX S MICHIGAN AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,Y,N,131,3,04B,1177540,1890129,41.853842942,-87.623842041,"(41.853842942, -87.623842041)"
JE370465,09/12/2021 07:02:00 AM,039XX W OGDEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,Y,Y,1013,22,08B,1150286,1889027,41.851393305,-87.723903515,"(41.851393305, -87.723903515)"
JE371254,09/12/2021 10:47:00 PM,047XX S INGLESIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,222,4,08B,1183417,1873687,41.808589737,-87.602784771,"(41.808589737, -87.602784771)"
JE370978,09/12/2021 01:00:00 PM,017XX S LAFLIN ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1233,25,06,1166646,1891731,41.858479019,-87.663781051,"(41.858479019, -87.663781051)"
JE371597,09/12/2021 04:00:00 PM,097XX S AVENUE L,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,432,10,14,1201794,1841103,41.718729001,-87.536490689,"(41.718729001, -87.536490689)"
JE370224,09/12/2021 12:20:00 AM,001XX W 35TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,CTA TRAIN,Y,N,915,11,15,1175739,1881773,41.830954079,-87.630703226,"(41.830954079, -87.630703226)"
JE419255,10/22/2021 11:51:00 PM,003XX W ERIE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),Y,N,1831,42,15,1174026,1904720,41.893960551,-87.63630472,"(41.893960551, -87.63630472)"
JE346423,08/21/2021 09:30:00 AM,018XX W 59TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),N,N,715,15,14,1165201,1865555,41.786680026,-87.669827107,"(41.786680026, -87.669827107)"
JE345984,08/21/2021 07:00:00 PM,0000X S MICHIGAN AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,N,N,112,42,03,1177316,1900287,41.881722193,-87.624356274,"(41.881722193, -87.624356274)"
JE350426,06/01/2021 09:00:00 AM,007XX N LA SALLE DR,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,COMMERCIAL / BUSINESS OFFICE,N,N,1832,2,11,1175007,1905244,41.89537651,-87.632686147,"(41.89537651, -87.632686147)"
JE373622,09/12/2021 08:00:00 AM,008XX N HARDING AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,1112,37,08A,1149902,1905369,41.896245084,-87.724887726,"(41.896245084, -87.724887726)"
JE344581,08/21/2021 07:00:00 AM,028XX S SAWYER AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,N,1032,22,26,1155159,1884962,41.840142173,-87.706127305,"(41.840142173, -87.706127305)"
JE371892,09/12/2021 09:00:00 PM,029XX N SHERIDAN RD,0820,THEFT,$500 AND UNDER,STREET,N,N,1934,44,06,1173072,1919589,41.934783012,-87.639366558,"(41.934783012, -87.639366558)"
JE372153,09/12/2021 04:45:00 PM,030XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,133,4,08B,1179408,1885031,41.83981113,-87.617141911,"(41.83981113, -87.617141911)"
JE370452,09/12/2021 06:20:00 AM,046XX N BROADWAY,0560,ASSAULT,SIMPLE,CTA TRAIN,N,N,1913,46,08A,1167942,1930944,41.966053999,-87.657890403,"(41.966053999, -87.657890403)"
JE371207,09/12/2021 08:13:00 PM,070XX S EGGLESTON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,732,6,15,1174495,1858312,41.766602557,-87.635965849,"(41.766602557, -87.635965849)"
JE370288,09/12/2021 01:30:00 AM,039XX S HALSTED ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,925,11,08B,1171618,1878831,41.822972454,-87.64590971,"(41.822972454, -87.64590971)"
JE418412,10/22/2021 02:00:00 AM,064XX S CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,825,16,08B,1160813,1861935,41.776838045,-87.686015823,"(41.776838045, -87.686015823)"
JE418940,10/22/2021 02:00:00 PM,036XX E 114TH ST,0560,ASSAULT,SIMPLE,SCHOOL - PRIVATE GROUNDS,N,N,433,10,08A,1202039,1829985,41.688214048,-87.53597039,"(41.688214048, -87.53597039)"
JE418792,10/22/2021 03:30:00 PM,069XX S PERRY AVE,0330,ROBBERY,AGGRAVATED,STREET,N,N,731,6,03,1176593,1859074,41.768646635,-87.628253023,"(41.768646635, -87.628253023)"
JE371134,09/12/2021 07:00:00 PM,014XX N LOCKWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2532,37,14,1140761,1909144,41.906777106,-87.758368335,"(41.906777106, -87.758368335)"
JE370723,09/12/2021 12:30:00 PM,016XX S PULASKI RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,1014,24,15,1149985,1891562,41.858355513,-87.724942343,"(41.858355513, -87.724942343)"
JE371137,09/12/2021 07:58:00 PM,006XX S CENTRAL AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,HOSPITAL BUILDING / GROUNDS,Y,N,1522,29,18,1139153,1896560,41.872274452,-87.764581664,"(41.872274452, -87.764581664)"
JE370849,09/12/2021 12:00:00 AM,097XX S WOODLAWN AVE,1751,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,N,Y,511,8,17,1185916,1840705,41.718025405,-87.594657936,"(41.718025405, -87.594657936)"
JE345506,08/21/2021 10:51:00 PM,004XX N CLARK ST,0460,BATTERY,SIMPLE,SIDEWALK,N,N,1831,42,08B,1175463,1903198,41.889751946,-87.631072891,"(41.889751946, -87.631072891)"
JE371046,09/12/2021 05:45:00 PM,050XX W HIRSCH ST,031A,ROBBERY,ARMED - HANDGUN,STREET,N,N,2533,37,03,1142626,1908846,41.905924853,-87.751524761,"(41.905924853, -87.751524761)"
JE370458,09/12/2021 04:25:00 AM,065XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,Y,N,312,20,14,1180046,1861708,41.775796226,-87.615515573,"(41.775796226, -87.615515573)"
JE346731,08/21/2021 12:00:00 AM,011XX N CENTRAL PARK AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,N,N,1112,27,02,1152170,1907212,41.901258017,-87.716509078,"(41.901258017, -87.716509078)"
JE371122,09/12/2021 01:35:00 AM,080XX S ST LAWRENCE AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,N,N,631,6,26,1181633,1851742,41.748411996,-87.610005045,"(41.748411996, -87.610005045)"
JE344659,08/21/2021 12:30:00 AM,016XX W 15TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1233,28,07,1165629,1892801,41.861436898,-87.667483624,"(41.861436898, -87.667483624)"
JE371325,09/12/2021 11:15:00 PM,057XX N GLENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,2013,48,08B,1165948,1938091,41.985708502,-87.665016925,"(41.985708502, -87.665016925)"
JE370276,09/12/2021 01:15:00 AM,013XX W ANCONA ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,N,Y,1215,1,26,1167316,1904647,41.893907173,-87.660950324,"(41.893907173, -87.660950324)"
JE344474,08/21/2021 03:47:00 AM,051XX W MADISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION DRIVE/PROP.,N,N,1533,28,01A,1142285,1899542,41.880399914,-87.753008553,"(41.880399914, -87.753008553)"
JE371084,09/12/2021 05:10:00 PM,005XX E 79TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,624,6,06,1181026,1852740,41.751164599,-87.612198632,"(41.751164599, -87.612198632)"
JE346167,08/21/2021 08:00:00 PM,007XX S ADA ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1231,28,06,1167576,1896955,41.872794157,-87.660217016,"(41.872794157, -87.660217016)"
JE371818,09/12/2021 06:00:00 PM,023XX N NORDICA AVE,0810,THEFT,OVER $500,STREET,N,N,2512,29,06,1128711,1914497,41.92167955,-87.802512078,"(41.92167955, -87.802512078)"
JE422384,10/22/2021 07:30:00 PM,043XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,N,N,221,4,14,1182330,1876320,41.815840179,-87.606689941,"(41.815840179, -87.606689941)"
JE373169,09/12/2021 07:51:00 PM,006XX W 61ST PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,N,N,711,16,11,1173105,1864111,41.782546496,-87.64088957,"(41.782546496, -87.64088957)"
JE370395,09/12/2021 02:35:00 AM,003XX W 43RD ST,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,STREET,N,N,925,3,15,1174924,1876454,41.816376528,-87.633852371,"(41.816376528, -87.633852371)"
JE371278,09/12/2021 02:40:00 PM,027XX N HAMLIN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,2524,31,05,1150582,1917964,41.93079368,-87.722060506,"(41.93079368, -87.722060506)"
JE370938,09/12/2021 03:40:00 PM,055XX S CHRISTIANA AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,N,N,822,14,04A,1154987,1867784,41.793006919,-87.707217787,"(41.793006919, -87.707217787)"
JE371246,09/12/2021 09:37:00 PM,118XX S VINCENNES AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,N,N,2212,34,04B,1165216,1826373,41.679158334,-87.670877836,"(41.679158334, -87.670877836)"
JE393099,09/10/2021 09:00:00 AM,008XX N LA SALLE DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,SCHOOL - PRIVATE BUILDING,N,N,1832,2,26,1174992,1905933,41.897267498,-87.632720574,"(41.897267498, -87.632720574)"
JE361505,09/03/2021 05:00:00 PM,058XX N KILBOURN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,1711,39,14,1145360,1938519,41.987298824,-87.740728064,"(41.987298824, -87.740728064)"
JE314514,07/26/2021 07:30:00 AM,075XX S DANTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,411,8,08B,1187179,1855338,41.758150026,-87.589568929,"(41.758150026, -87.589568929)"
JE421655,10/22/2021 02:45:00 PM,034XX W 77TH ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,N,N,835,18,08B,1154616,1853337,41.753369537,-87.708962817,"(41.753369537, -87.708962817)"
JE373140,09/12/2021 09:00:00 AM,001XX N LEAVITT ST,0560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,N,N,1223,27,08A,1161726,1900850,41.883606261,-87.681586448,"(41.883606261, -87.681586448)"
JE281917,06/28/2021 12:20:00 AM,038XX S PRINCETON AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,N,N,915,3,15,1174914,1879588,41.824976728,-87.633795457,"(41.824976728, -87.633795457)"
JE347569,08/21/2021 01:30:00 AM,003XX E WACKER DR,0810,THEFT,OVER $500,HOTEL / MOTEL,N,N,114,42,06,1178664,1902455,41.887640628,-87.619340283,"(41.887640628, -87.619340283)"
JE418564,10/22/2021 09:30:00 AM,007XX W FULLERTON AVE,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,N,N,1935,43,06,1170763,1916175,41.925465816,-87.647952398,"(41.925465816, -87.647952398)"
JF121007,01/21/2022 12:00:00 AM,044XX N HAZEL ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,N,1914,46,05,1169463,1929574,41.962261637,-87.65233804,"(41.962261637, -87.65233804)"
JE418917,10/22/2021 01:00:00 PM,082XX S DREXEL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,631,8,14,1183670,1850488,41.744923653,-87.602579875,"(41.744923653, -87.602579875)"
JE434239,11/03/2021 06:42:00 AM,056XX W DIVERSEY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,2514,31,11,1138475,1918055,41.931271634,-87.766549534,"(41.931271634, -87.766549534)"
JE346976,08/21/2021 01:30:00 PM,004XX E BOWEN AVE,0890,THEFT,FROM BUILDING,APARTMENT,N,N,214,3,06,1179822,1877577,41.819347317,-87.615851173,"(41.819347317, -87.615851173)"
JE418543,10/22/2021 07:45:00 AM,008XX W OHARE ST,0820,THEFT,$500 AND UNDER,AIRPORT EXTERIOR - NON-SECURE AREA,N,N,1654,41,06,1104786,1942273,41.998273669,-87.889893442,"(41.998273669, -87.889893442)"
JE417979,10/21/2021 01:20:00 AM,026XX N CLYBOURN AVE,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,N,N,1931,32,06,1163530,1917452,41.929125551,-87.67449378,"(41.929125551, -87.67449378)"
JE419168,10/22/2021 09:20:00 PM,014XX N STATE PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1824,2,08B,1176028,1909964,41.908305473,-87.628793935,"(41.908305473, -87.628793935)"
JE419132,10/22/2021 09:00:00 PM,083XX S ASHLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,N,N,614,21,26,1167123,1849453,41.742453079,-87.663239959,"(41.742453079, -87.663239959)"
JE346448,08/21/2021 11:00:00 PM,012XX W WESTGATE TER,0820,THEFT,$500 AND UNDER,STREET,N,N,1231,28,06,1167991,1897346,41.873858151,-87.658682083,"(41.873858151, -87.658682083)"
JE424738,10/04/2021 11:00:00 PM,050XX S PRAIRIE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,N,N,224,3,11,1178893,1871710,41.803269004,-87.619437867,"(41.803269004, -87.619437867)"
JE350795,08/17/2021 12:00:00 PM,059XX N KIMBALL AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,N,N,1711,39,10,1152637,1939211,41.98905642,-87.713944401,"(41.98905642, -87.713944401)"
JE418232,10/22/2021 01:20:00 AM,029XX S STATE ST,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,133,3,06,1176758,1885480,41.841103444,-87.626852618,"(41.841103444, -87.626852618)"
JE433171,11/03/2021 10:17:00 PM,012XX N PULASKI RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,2535,37,15,1149488,1908174,41.903950336,-87.726335388,"(41.903950336, -87.726335388)"
JE344775,08/21/2021 07:45:00 AM,027XX N ARTESIAN AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,N,Y,1411,32,26,1159554,1918111,41.931016798,-87.689086161,"(41.931016798, -87.689086161)"
JE419266,10/22/2021 11:56:00 PM,026XX W GRANVILLE AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,APARTMENT,N,N,2413,50,15,1157673,1941059,41.994025972,-87.69537061,"(41.994025972, -87.69537061)"
JE419239,10/22/2021 05:00:00 AM,095XX S LOOMIS ST,031A,ROBBERY,ARMED - HANDGUN,STREET,N,N,2213,21,03,1168700,1841577,41.720806344,-87.65768834,"(41.720806344, -87.65768834)"
JE418532,10/22/2021 11:45:00 AM,024XX W MARQUETTE RD,0560,ASSAULT,SIMPLE,RESIDENCE,N,N,832,16,08A,1161326,1860163,41.771964817,-87.684184206,"(41.771964817, -87.684184206)"
JE345544,08/21/2021 02:00:00 AM,025XX W DIVISION ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,1211,26,04A,1159437,1907897,41.902991231,-87.689797763,"(41.902991231, -87.689797763)"
JE345487,08/21/2021 09:26:00 PM,057XX S WASHTENAW AVE,0460,BATTERY,SIMPLE,RESIDENCE,N,N,824,16,08B,1159354,1866526,41.789466402,-87.69123882,"(41.789466402, -87.69123882)"
JE418765,10/22/2021 02:00:00 PM,011XX S JEFFERSON ST,0870,THEFT,POCKET-PICKING,RESTAURANT,N,N,124,25,06,1172495,1895190,41.867843601,-87.642209396,"(41.867843601, -87.642209396)"
JE345782,08/21/2021 10:00:00 PM,060XX S STONY ISLAND AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,314,5,06,1187912,1865164,41.785095977,-87.586569917,"(41.785095977, -87.586569917)"
JE388695,09/25/2021 02:50:00 PM,008XX W KINZIE ST,0870,THEFT,POCKET-PICKING,RESTAURANT,N,N,1214,27,06,1170560,1902893,41.889023706,-87.649087622,"(41.889023706, -87.649087622)"
JE387932,09/25/2021 10:00:00 PM,049XX N WINCHESTER AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,ALLEY,N,N,2032,40,26,1162518,1932894,41.971520484,-87.677778531,"(41.971520484, -87.677778531)"
JE386597,09/25/2021 08:58:00 AM,054XX W NORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,2532,37,14,1139787,1910101,41.909421084,-87.761922869,"(41.909421084, -87.761922869)"
JE387704,09/25/2021 09:30:00 PM,027XX W SCHUBERT AVE,0890,THEFT,FROM BUILDING,APARTMENT,N,N,1411,32,06,1157782,1917833,41.930290299,-87.695605519,"(41.930290299, -87.695605519)"
JE424154,10/05/2021 12:00:00 AM,032XX W 63RD ST,1155,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,APARTMENT,N,N,823,23,11,1155925,1862672,41.778960051,-87.703915438,"(41.778960051, -87.703915438)"
JE344454,08/21/2021 01:45:00 AM,051XX S PRINCETON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,935,3,14,1175156,1870925,41.801199244,-87.633166581,"(41.801199244, -87.633166581)"
JE345887,08/21/2021 08:58:00 PM,076XX N BOSWORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,N,N,2422,49,14,1164635,1950647,42.02019046,-87.669487991,"(42.02019046, -87.669487991)"
JE418192,10/22/2021 12:20:00 AM,0000X W TERMINAL ST,0810,THEFT,OVER $500,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,N,N,1652,41,06,1100726,1934289,41.9764212,-87.904976266,"(41.9764212, -87.904976266)"
JE424269,10/14/2021 08:00:00 PM,035XX N ODELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,1631,38,14,1126457,1922697,41.944219372,-87.810610358,"(41.944219372, -87.810610358)"
JE423594,10/09/2021 08:50:00 PM,090XX S UNION AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2223,21,08B,1173221,1845089,41.730345201,-87.641025499,"(41.730345201, -87.641025499)"
JE423302,09/18/2021 12:01:00 AM,027XX W POTOMAC AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),N,N,1423,26,11,1157899,1908532,41.904765246,-87.6954298,"(41.904765246, -87.6954298)"
JE419715,10/22/2021 08:00:00 PM,002XX N COLUMBUS DR,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,HOTEL / MOTEL,Y,N,114,42,11,1178302,1901916,41.886169843,-87.620686081,"(41.886169843, -87.620686081)"
JE419209,10/22/2021 10:42:00 PM,032XX S HOYNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,912,12,14,1162873,1883160,41.835039227,-87.677870489,"(41.835039227, -87.677870489)"
JE282451,06/28/2021 11:00:00 AM,022XX W ROSEMONT AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,N,2413,50,08A,1160021,1941783,41.995964329,-87.686713555,"(41.995964329, -87.686713555)"
JE345182,08/21/2021 04:00:00 PM,015XX N KINGSBURY ST,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,N,N,1822,27,06,1169505,1910252,41.909240284,-87.65274758,"(41.909240284, -87.65274758)"
JE387535,09/25/2021 08:00:00 PM,063XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,312,20,08B,1180014,1862897,41.779059693,-87.615596501,"(41.779059693, -87.615596501)"
JE344438,08/21/2021 01:19:00 AM,085XX S DR MARTIN LUTHER KING JR DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,632,6,15,1180405,1848455,41.739420331,-87.614605423,"(41.739420331, -87.614605423)"
JE390049,09/25/2021 06:00:00 AM,025XX S MILLARD AVE,0560,ASSAULT,SIMPLE,SIDEWALK,N,N,1013,22,08A,1152444,1886895,41.845500538,-87.716039334,"(41.845500538, -87.716039334)"
JE386881,09/25/2021 12:30:00 PM,004XX E 34TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,GROCERY FOOD STORE,N,N,211,4,08A,1179925,1882604,41.833139425,-87.615319213,"(41.833139425, -87.615319213)"
JE386459,09/25/2021 02:10:00 AM,062XX S MASSASOIT AVE,0460,BATTERY,SIMPLE,STREET,N,N,812,13,08B,1139143,1862700,41.779357492,-87.765440106,"(41.779357492, -87.765440106)"
JE345171,08/21/2021 04:00:00 PM,015XX N KINGSBURY ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SMALL RETAIL STORE,N,N,1822,27,11,1169505,1910252,41.909240284,-87.65274758,"(41.909240284, -87.65274758)"
JE386598,09/25/2021 06:28:00 AM,083XX S STEWART AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,622,21,06,1175078,1849610,41.742710224,-87.634088181,"(41.742710224, -87.634088181)"
JE392903,09/25/2021 12:45:00 AM,050XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,N,N,224,3,08B,1178010,1871670,41.80317932,-87.622677433,"(41.80317932, -87.622677433)"
